"","X","otu_genus","Sample","Abundance","sample_name.1","Type","Parent.ID","Treatment","Species","Time.Point","Depth","Tank.num","Clade","Dups","Frag.ID","Domain","Phylum","Order","Class","Family","top.group"
"117",1,"Otu00025-Ruegeria","S1226",0,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"118",5,"Otu00025-Ruegeria","S3204",0,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"119",7,"Otu00025-Ruegeria","S3479",0,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"120",17,"Otu00025-Ruegeria","S3422",0,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"121",18,"Otu00025-Ruegeria","S619",0,"S619","sample",368,"High","Montipora_capitata","TF",3.7,2,"CD","","619","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"122",20,"Otu00025-Ruegeria","S1791",0,"S1791","sample",363,"High","Montipora_capitata","T1",5.4,6,"C","","1791","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"123",23,"Otu00025-Ruegeria","SN110",0,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"124",25,"Otu00025-Ruegeria","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"125",28,"Otu00025-Ruegeria","S3473",0,"S3473","sample",372,"High","Montipora_capitata","TF",5.6,6,"C","","3473","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"126",29,"Otu00025-Ruegeria","SN150",0,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"127",33,"Otu00025-Ruegeria","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"128",35,"Otu00025-Ruegeria","SN152",0,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"129",37,"Otu00025-Ruegeria","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"130",39,"Otu00025-Ruegeria","SN9",0,"SN9","sample",363,"High","Montipora_capitata","T0",5.4,11,"C","","N9","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"131",44,"Otu00025-Ruegeria","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","differential"
"132",45,"Otu00058-Prosthecochloris","S1104",0,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"133",47,"Otu00058-Prosthecochloris","S179",0,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"134",51,"Otu00058-Prosthecochloris","S1133",0,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"135",52,"Otu00058-Prosthecochloris","S3204",0,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"136",53,"Otu00058-Prosthecochloris","S1791",0,"S1791","sample",363,"High","Montipora_capitata","T1",5.4,6,"C","","1791","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"137",54,"Otu00058-Prosthecochloris","S3479",0,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"138",55,"Otu00058-Prosthecochloris","S3472",0,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"139",56,"Otu00058-Prosthecochloris","S153",0,"S153","sample",371,"Ambient","Montipora_capitata","T1",3.4,9,"C","","153","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"140",57,"Otu00058-Prosthecochloris","S1226",0,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"141",58,"Otu00058-Prosthecochloris","S335",0,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"142",59,"Otu00058-Prosthecochloris","S419",0,"S419","sample",370,"Ambient","Montipora_capitata","T1",3.7,5,"C","","419","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"143",60,"Otu00058-Prosthecochloris","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"144",61,"Otu00058-Prosthecochloris","SN172",0,"SN172","sample",374,"Ambient","Montipora_capitata","T1",3.2,5,"CD","","N172","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"145",62,"Otu00058-Prosthecochloris","S1753",0,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"146",63,"Otu00058-Prosthecochloris","SN42",0,"SN42","sample",364,"Ambient","Montipora_capitata","TF",6,5,"CD","","N42","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"147",64,"Otu00058-Prosthecochloris","S3422",0,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"148",66,"Otu00058-Prosthecochloris","S377",0,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"149",67,"Otu00058-Prosthecochloris","SN184",0,"SN184","sample",363,"Ambient","Montipora_capitata","T1",5.4,9,"C","","N184","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"150",68,"Otu00058-Prosthecochloris","S1753b",0,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"151",69,"Otu00058-Prosthecochloris","SN45",0,"SN45","sample",369,"Ambient","Montipora_capitata","T1",3.3,1,"CD","","N45","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"152",70,"Otu00058-Prosthecochloris","S3469",0,"S3469","sample",374,"High","Montipora_capitata","T1",3.2,6,"CD","","3469","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"153",71,"Otu00058-Prosthecochloris","S797",0,"S797","sample",365,"Ambient","Montipora_capitata","T1",6.7,1,"CD","","797","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"154",72,"Otu00058-Prosthecochloris","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"155",73,"Otu00058-Prosthecochloris","SN190",0,"SN190","sample",366,"High","Montipora_capitata","T1",7,2,"CD","","N190","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"156",74,"Otu00058-Prosthecochloris","SN72",0,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"157",75,"Otu00058-Prosthecochloris","SN49",0,"SN49","sample",372,"Ambient","Montipora_capitata","T1",5.6,4,"C","","N49","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"158",76,"Otu00058-Prosthecochloris","SN150",0,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"159",77,"Otu00058-Prosthecochloris","S848",0,"S848","sample",367,"Ambient","Montipora_capitata","T1",5.8,5,"C","","848","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"160",78,"Otu00058-Prosthecochloris","SN33",0,"SN33","sample",364,"High","Montipora_capitata","T0",6,7,"CD","","N33","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"161",79,"Otu00058-Prosthecochloris","SN192",0,"SN192","sample",373,"Ambient","Montipora_capitata","T1",5.3,8,"C","","N192","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"162",80,"Otu00058-Prosthecochloris","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"163",81,"Otu00058-Prosthecochloris","SN64",0,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"164",82,"Otu00058-Prosthecochloris","SN152",0,"SN152","sample",374,"Ambient","Montipora_capitata","TF",3.2,8,"CD","","N152","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"165",83,"Otu00058-Prosthecochloris","SN110",0,"SN110","sample",369,"Ambient","Montipora_capitata","TF",3.3,4,"CD","","N110","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"166",84,"Otu00058-Prosthecochloris","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"167",85,"Otu00058-Prosthecochloris","SN94",0,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"168",86,"Otu00058-Prosthecochloris","SN9",0,"SN9","sample",363,"High","Montipora_capitata","T0",5.4,11,"C","","N9","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"169",87,"Otu00058-Prosthecochloris","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"170",88,"Otu00058-Prosthecochloris","SN92",0,"SN92","sample",368,"Ambient","Montipora_capitata","T1",3.7,8,"CD","","N92","Bacteria","Bacteroidetes","Chlorobia","Chlorobiales","Chlorobiaceae","differential"
"171",90,"Otu00062-Alteromonas","S179",0,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"172",91,"Otu00062-Alteromonas","S1226",0,"S1226","sample",370,"Ambient","Montipora_capitata","TF",3.7,9,"C","","1226","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"173",92,"Otu00062-Alteromonas","S3479",0,"S3479","sample",367,"High","Montipora_capitata","T1",5.8,3,"C","","3479","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"174",94,"Otu00062-Alteromonas","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"175",96,"Otu00062-Alteromonas","S1104",0,"S1104","sample",365,"Ambient","Montipora_capitata","TF",6.7,4,"CD","","1104","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"176",97,"Otu00062-Alteromonas","S1437",0,"S1437","sample",367,"High","Montipora_capitata","TF",5.8,6,"C","","1437","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"177",98,"Otu00062-Alteromonas","S1133",0,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"178",99,"Otu00062-Alteromonas","S3204",0,"S3204","sample",370,"High","Montipora_capitata","TF",3.7,11,"C",NA,"3204","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"179",100,"Otu00062-Alteromonas","S377",0,"S377","sample",373,"Ambient","Montipora_capitata","TF",5.3,5,"C","","377","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"180",105,"Otu00062-Alteromonas","S335",0,"S335","sample",363,"High","Montipora_capitata","TF",5.4,11,"C","","335","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"181",107,"Otu00062-Alteromonas","SN190",0,"SN190","sample",366,"High","Montipora_capitata","T1",7,2,"CD","","N190","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"182",109,"Otu00062-Alteromonas","S1753",0,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"183",110,"Otu00062-Alteromonas","S3470",0,"S3470","sample",364,"High","Montipora_capitata","TF",6,2,"CD","","3470","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"184",111,"Otu00062-Alteromonas","S3422",0,"S3422","sample",373,"High","Montipora_capitata","TF",5.3,7,"C","","3422","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"185",112,"Otu00062-Alteromonas","S619",0,"S619","sample",368,"High","Montipora_capitata","TF",3.7,2,"CD","","619","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"186",114,"Otu00062-Alteromonas","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"187",115,"Otu00062-Alteromonas","SN64",0,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"188",116,"Otu00062-Alteromonas","S3472",0,"S3472","sample",372,"High","Montipora_capitata","T1",5.6,3,"C","","3472","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"189",123,"Otu00062-Alteromonas","SN150",0,"SN150","sample",364,"High","Montipora_capitata","T1",6,11,"CD","","N150","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","differential"
"190",133,"Otu00092-uncultured","S1133",0,"S1133","sample",368,"High","Montipora_capitata","T1",3.7,11,"CD","","1133","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"191",144,"Otu00092-uncultured","S1753b",0,"S1753b","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"192",148,"Otu00092-uncultured","SN21",0,"SN21","sample",372,"Ambient","Montipora_capitata","T0",5.6,1,"C","","N21","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"193",149,"Otu00092-uncultured","S3482",0,"S3482","sample",373,"High","Montipora_capitata","T1",5.3,3,"C","","3482","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"194",150,"Otu00092-uncultured","S179",0,"S179","sample",369,"High","Montipora_capitata","T1",3.3,2,"CD","","179","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"195",151,"Otu00092-uncultured","S1753",0,"S1753","sample",370,"Ambient","Montipora_capitata","T0",3.7,9,"C","Yes","1753","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"196",157,"Otu00092-uncultured","SN64",0,"SN64","sample",366,"High","Montipora_capitata","T0",7,6,"CD","","N64","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"197",160,"Otu00092-uncultured","SN38",0,"SN38","sample",371,"Ambient","Montipora_capitata","T0",3.4,8,"C","","N38","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"198",161,"Otu00092-uncultured","SN94",0,"SN94","sample",367,"High","Montipora_capitata","T0",5.8,2,"C","","N94","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"199",163,"Otu00092-uncultured","SN72",0,"SN72","sample",368,"High","Montipora_capitata","T0",3.7,7,"CD","","N72","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"200",167,"Otu00092-uncultured","SN96",0,"SN96","sample",368,"Ambient","Montipora_capitata","TF",3.7,9,"CD","","N96","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
"201",169,"Otu00092-uncultured","SN82",0,"SN82","sample",373,"Ambient","Montipora_capitata","T0",5.3,5,"C","","N82","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","differential"
